tld,urlLen,domainlength,fileNameLen,pathurlRatio,NumberofDotsinURL,Query_DigitCount,LongestPathTokenLength,delimeter_Domain,delimeter_path,SymbolCount_Domain,Entropy_URL,Entropy_Domain,count_hyphen,count_slash,count_question_mark,count_equal,count_at,count_excl,count_tilde,count_comma,count_plus,count_star,count_hash,count_dollar,class
3,78,11,0,0.551282051,4,0,37,0,8,0,3.834673307,3.095795255,5,5,0,0,0,0,0,0,0,0,0,0,benign
3,57,11,0,0.385964912,4,0,16,0,4,0,3.765330239,3.095795255,1,5,0,0,0,0,0,0,0,0,0,0,benign
3,67,4,0,0.626865672,3,0,29,0,8,0,4.046974207,2,3,7,0,0,0,0,0,0,0,0,0,0,benign
3,36,14,0,0.027777778,3,0,0,0,1,0,3.463280518,3.182005815,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,100,3,0,0.76,3,0,63,0,16,0,4.214311056,1.056641667,13,5,0,0,0,0,0,0,0,0,0,0,benign
3,29,7,0,0.034482759,3,0,0,0,1,0,3.378783493,2.521640636,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,89,7,0,0.685393258,3,0,48,0,10,0,4.168221568,2.521640636,5,7,0,0,0,0,0,0,0,0,0,0,benign
3,33,11,0,0.03030303,3,0,0,0,1,0,3.392147224,2.913977073,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,112,14,0,0.482142857,3,0,41,0,13,0,3.972653053,3.235926351,9,7,1,1,0,0,0,0,0,0,0,0,benign
3,72,14,19,0.513888889,4,0,19,0,8,0,4.023981821,3.235926351,0,6,0,0,0,0,0,0,0,0,0,0,benign
3,64,13,24,0.46875,3,0,24,0,5,0,3.697874075,3.026986833,3,4,0,0,0,0,0,0,0,0,0,0,benign
3,50,17,0,0.02,3,0,0,0,1,0,3.824252831,3.057476076,0,3,1,1,0,0,0,0,0,0,0,0,benign
3,75,6,32,0.64,3,0,32,0,9,0,4.589392843,1.918295834,5,6,0,0,0,0,0,0,0,0,0,0,benign
3,38,16,0,0.026315789,3,0,0,2,1,2,3.558518613,3.125,2,3,0,0,0,0,0,0,0,0,0,0,benign
3,85,14,31,0.588235294,4,0,31,0,9,0,4.393419601,3.235926351,0,6,0,0,0,0,0,0,0,0,0,0,benign
3,89,14,35,0.606741573,4,0,35,0,9,0,4.33138427,3.235926351,0,6,0,0,0,0,0,0,0,0,0,0,benign
3,34,12,0,0.029411765,3,0,0,0,1,0,3.366091329,3.084962501,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,54,10,10,0.425925926,4,0,11,0,3,0,3.949204974,3.121928095,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,87,4,44,0.712643678,4,0,44,0,10,0,4.382907352,2,5,6,0,0,0,0,0,0,0,0,0,0,benign
3,61,16,0,0.393442623,3,0,14,0,5,0,4.329717649,3.577819531,1,6,0,0,0,0,0,0,0,0,0,0,benign
3,35,13,0,0.028571429,3,0,0,0,1,0,3.921928095,3.39274741,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,41,13,0,0.024390244,3,1,0,0,1,0,4.168295834,3.39274741,0,3,1,1,0,0,0,0,0,0,0,0,benign
3,43,5,12,0.395348837,3,0,12,0,3,0,3.979097891,2.321928095,1,4,0,0,0,0,0,0,0,0,0,0,benign
3,88,7,0,0.681818182,3,0,47,0,13,0,4.040569715,2.807354922,8,7,0,0,0,0,0,0,0,0,0,0,benign
3,66,15,0,0.454545455,3,0,20,1,6,1,4.180881575,3.246431223,4,5,0,0,0,0,0,0,0,0,0,0,benign
3,54,17,0,0.296296296,3,0,4,0,5,0,4.093149802,3.4548224,0,7,0,0,0,0,0,0,0,0,0,0,benign
3,82,10,16,0.62195122,4,0,16,0,8,0,4.172905595,3.121928095,2,7,0,0,0,0,0,0,0,0,0,0,benign
3,121,6,68,0.776859504,4,0,68,0,14,0,4.357611835,2.154135417,9,6,0,0,0,0,0,0,0,0,0,0,benign
3,110,6,57,0.754545455,4,0,57,0,12,0,4.335330371,2.154135417,7,6,0,0,0,0,0,0,0,0,0,0,benign
3,111,6,58,0.756756757,4,0,58,0,13,0,4.449456,2.154135417,8,6,0,0,0,0,0,0,0,0,0,0,benign
3,135,6,82,0.8,4,0,82,0,20,0,4.463793885,2.154135417,15,6,0,0,0,0,0,0,0,0,0,0,benign
3,118,6,65,0.771186441,4,0,65,0,16,0,4.32112491,2.154135417,11,6,0,0,0,0,0,0,0,0,0,0,benign
3,134,6,81,0.798507463,4,0,81,0,17,0,4.352464482,2.154135417,12,6,0,0,0,0,0,0,0,0,0,0,benign
3,131,6,78,0.79389313,4,0,78,0,19,0,4.322113071,2.154135417,14,6,0,0,0,0,0,0,0,0,0,0,benign
3,131,6,78,0.79389313,4,0,78,0,16,0,4.348405484,2.154135417,11,6,0,0,0,0,0,0,0,0,0,0,benign
3,121,6,68,0.776859504,4,0,68,0,16,0,4.312325344,2.154135417,11,6,0,0,0,0,0,0,0,0,0,0,benign
3,114,6,61,0.763157895,4,0,61,0,15,0,4.43082546,2.154135417,10,6,0,0,0,0,0,0,0,0,0,0,benign
3,151,6,98,0.821192053,4,0,98,0,18,0,4.461517776,2.154135417,13,6,0,0,0,0,0,0,0,0,0,0,benign
3,135,6,82,0.8,4,0,82,0,20,0,4.304389276,2.154135417,15,6,0,0,0,0,0,0,0,0,0,0,benign
3,146,6,93,0.815068493,4,0,93,0,21,0,4.52256761,2.154135417,16,6,0,0,0,0,0,0,0,0,0,0,benign
3,129,6,76,0.790697674,4,0,76,0,15,0,4.40637013,2.154135417,10,6,0,0,0,0,0,0,0,0,0,0,benign
3,138,6,85,0.804347826,4,0,85,0,17,0,4.418202817,2.154135417,12,6,0,0,0,0,0,0,0,0,0,0,benign
3,119,6,66,0.773109244,4,0,66,0,16,0,4.305233117,2.154135417,11,6,0,0,0,0,0,0,0,0,0,0,benign
3,129,6,76,0.790697674,4,0,76,0,19,0,4.300280148,2.154135417,14,6,0,0,0,0,0,0,0,0,0,0,benign
3,141,6,88,0.808510638,4,0,88,0,20,0,4.389294018,2.154135417,15,6,0,0,0,0,0,0,0,0,0,0,benign
3,127,6,74,0.787401575,4,0,74,0,14,0,4.193279662,2.154135417,9,6,0,0,0,0,0,0,0,0,0,0,benign
3,92,6,36,0.706521739,4,0,36,0,10,0,4.338408474,2.154135417,5,6,0,0,0,0,0,0,0,0,0,0,benign
3,112,6,69,0.758928571,4,0,69,0,16,0,4.300426359,2.154135417,11,6,0,0,0,0,0,0,0,0,0,0,benign
3,96,6,53,0.71875,4,0,53,0,13,0,4.554055167,2.154135417,8,6,0,0,0,0,0,0,0,0,0,0,benign
3,104,6,61,0.740384615,4,0,61,0,15,0,4.409116532,2.154135417,10,6,0,0,0,0,0,0,0,0,0,0,benign
3,91,6,48,0.703296703,4,0,48,0,13,0,4.330187165,2.154135417,8,6,0,0,0,0,0,0,0,0,0,0,benign
3,121,6,78,0.776859504,4,0,78,0,16,0,4.355899313,2.154135417,11,6,0,0,0,0,0,0,0,0,0,0,benign
3,102,6,59,0.735294118,4,0,59,0,13,0,4.360299151,2.154135417,8,6,0,0,0,0,0,0,0,0,0,0,benign
3,117,6,74,0.769230769,4,0,74,0,15,0,4.34171713,2.154135417,10,6,0,0,0,0,0,0,0,0,0,0,benign
3,104,6,61,0.740384615,4,0,61,0,16,0,4.386347076,2.154135417,11,6,0,0,0,0,0,0,0,0,0,0,benign
3,36,8,0,0.027777778,3,0,0,0,1,0,3.272804327,2.75,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,74,9,0,0.540540541,3,0,27,0,7,0,4.163885492,2.725480557,2,7,0,0,0,0,0,0,0,0,0,0,benign
3,28,11,0,0.035714286,2,0,0,0,1,0,3.039148672,2.913977073,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,85,4,0,0.647058824,3,0,42,0,11,0,4.317155963,1.5,6,7,0,0,0,0,0,0,0,0,0,0,benign
3,44,3,14,0.340909091,3,0,14,0,2,0,3.79790269,1.584962501,1,3,0,0,0,0,0,0,0,0,0,0,benign
3,71,15,0,0.563380282,2,0,30,0,7,0,4.061857391,3.189898095,3,6,0,0,0,0,0,0,0,0,0,0,benign
3,72,8,31,0.555555556,4,0,31,0,7,0,4.234028353,2.75,3,5,0,0,0,0,0,0,0,0,0,0,benign
3,75,11,0,0.64,2,0,32,0,9,0,3.822378597,3.095795255,5,6,0,0,0,0,0,0,0,0,0,0,benign
3,77,11,0,0.649350649,2,0,34,0,9,0,4.037899433,3.095795255,5,6,0,0,0,0,0,0,0,0,0,0,benign
3,78,11,0,0.653846154,2,0,35,0,9,0,3.869792539,3.095795255,5,6,0,0,0,0,0,0,0,0,0,0,benign
3,76,11,0,0.644736842,2,0,33,0,9,0,3.953806373,3.095795255,5,6,0,0,0,0,0,0,0,0,0,0,benign
3,80,11,0,0.6625,2,0,37,0,9,0,3.874609229,3.095795255,5,6,0,0,0,0,0,0,0,0,0,0,benign
3,77,11,0,0.649350649,2,0,32,0,9,0,3.846748295,3.095795255,5,6,0,0,0,0,0,0,0,0,0,0,benign
3,79,11,0,0.658227848,2,0,34,0,9,0,3.762886841,3.095795255,5,6,0,0,0,0,0,0,0,0,0,0,benign
3,70,11,0,0.614285714,2,0,27,0,7,0,3.95326969,3.095795255,3,6,0,0,0,0,0,0,0,0,0,0,benign
3,79,11,0,0.658227848,2,0,36,0,9,0,3.976183103,3.095795255,5,6,0,0,0,0,0,0,0,0,0,0,benign
3,74,11,0,0.635135135,2,0,31,0,9,0,3.945470853,3.095795255,5,6,0,0,0,0,0,0,0,0,0,0,benign
3,77,11,0,0.649350649,2,0,34,0,9,0,3.941353178,3.095795255,5,6,0,0,0,0,0,0,0,0,0,0,benign
3,76,11,0,0.644736842,2,0,33,0,9,0,3.797654456,3.095795255,5,6,0,0,0,0,0,0,0,0,0,0,benign
3,83,11,0,0.674698795,2,0,40,0,9,0,4.036609471,3.095795255,5,6,0,0,0,0,0,0,0,0,0,0,benign
3,84,11,0,0.678571429,2,0,34,0,11,0,3.994087996,3.095795255,6,7,0,0,0,0,0,0,0,0,0,0,benign
3,74,11,0,0.635135135,2,0,31,0,8,0,4.019517861,3.095795255,4,6,0,0,0,0,0,0,0,0,0,0,benign
3,85,11,0,0.682352941,2,0,42,0,9,0,3.871179877,3.095795255,5,6,0,0,0,0,0,0,0,0,0,0,benign
3,84,11,0,0.678571429,2,0,41,0,9,0,3.810747069,3.095795255,5,6,0,0,0,0,0,0,0,0,0,0,benign
3,100,11,0,0.73,2,0,57,0,9,0,3.852447485,3.095795255,5,6,0,0,0,0,0,0,0,0,0,0,benign
3,74,11,0,0.635135135,2,0,31,0,9,0,3.990942545,3.095795255,5,6,0,0,0,0,0,0,0,0,0,0,benign
3,63,11,0,0.571428571,2,0,20,0,7,0,3.628957487,3.095795255,3,6,0,0,0,0,0,0,0,0,0,0,benign
3,66,8,22,0.46969697,4,0,22,0,5,0,4.192054809,2.75,1,5,0,0,0,0,0,0,0,0,0,0,benign
3,26,9,0,0.038461538,2,0,0,0,1,0,3.251629167,2.947702779,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,43,10,8,0.209302326,3,1,8,0,2,0,4.085055103,3.321928095,0,3,1,1,0,0,0,0,0,0,0,0,benign
3,36,8,0,0.027777778,3,0,0,0,1,0,3.422577995,2.75,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,59,9,0,0.016949153,3,0,0,0,1,0,3.891392563,2.725480557,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,87,9,0,0.712643678,2,0,52,0,11,0,4.316909147,2.641604168,7,6,0,0,0,0,0,0,0,0,0,0,benign
3,87,8,40,0.563218391,4,0,40,0,9,0,4.431193313,2.75,5,5,0,0,0,0,0,0,0,0,0,0,benign
3,68,11,0,0.602941176,2,0,28,0,9,0,4.143476229,3.095795255,4,7,0,0,0,0,0,0,0,0,0,0,benign
3,45,8,0,0.022222222,3,0,0,0,1,0,3.681727679,2.75,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,89,8,41,0.561797753,4,0,41,0,8,0,4.16671037,2.75,4,5,0,0,0,0,0,0,0,0,0,0,benign
2,77,11,0,0.545454545,3,0,29,0,9,0,4.136663836,2.913977073,4,7,0,0,0,0,0,0,0,0,0,0,benign
3,34,17,0,0.029411765,2,0,0,0,1,0,3.28418372,2.984234165,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,73,12,0,0.616438356,2,0,32,0,10,0,4.17366069,2.855388542,5,7,0,0,0,0,0,0,0,0,0,0,benign
3,115,12,0,0.756521739,2,0,74,0,17,0,4.225895908,2.855388542,12,7,0,0,0,0,0,0,0,0,0,0,benign
3,61,9,0,0.344262295,3,0,8,0,5,0,4.26412509,2.725480557,0,7,0,0,0,0,0,0,0,0,0,0,benign
3,116,9,0,0.612068966,3,0,58,0,16,0,4.465005563,2.725480557,11,7,0,0,0,0,0,0,0,0,0,0,benign
3,43,8,0,0.023255814,3,0,0,0,1,0,3.896291529,2.5,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,38,21,0,0.026315789,2,0,0,0,1,0,3.720175521,2.948309937,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,43,8,0,0.023255814,3,0,0,0,1,0,3.780394654,2.75,0,3,0,0,0,0,0,0,0,0,0,0,benign
2,80,8,28,0.625,4,0,28,0,9,0,4.229660576,3,3,6,0,0,0,0,0,0,0,0,0,0,benign
3,73,9,18,0.657534247,3,0,23,0,8,0,3.954616569,2.419381946,4,5,0,0,0,0,0,0,0,0,0,0,benign
3,118,8,86,0.737288136,3,0,86,0,11,0,4.416652652,2.5,10,3,0,0,0,0,0,0,0,0,0,0,benign
3,94,8,0,0.744680851,2,0,50,0,15,0,4.352746536,2.75,9,8,0,0,0,0,0,0,0,0,0,0,benign
3,124,12,0,0.774193548,2,0,83,0,21,0,4.454539247,3.584962501,16,7,0,0,0,0,0,0,0,0,0,0,benign
3,29,12,0,0.034482759,2,0,0,0,1,0,3.506890596,3.251629167,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,75,9,9,0.2,3,0,9,0,3,0,4.145386436,2.947702779,0,4,1,1,0,0,0,0,0,0,0,0,benign
3,38,9,0,0.026315789,3,0,0,0,1,0,3.464234653,2.725480557,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,87,17,0,0.620689655,2,0,41,0,10,0,4.116479102,3.4548224,5,7,0,0,0,0,0,0,0,0,0,0,benign
3,89,3,37,0.539325843,5,1,37,0,7,0,4.043027709,1.584962501,4,4,1,1,0,0,0,0,0,0,0,0,benign
3,37,8,0,0.027027027,3,0,0,0,1,0,3.499227542,2.75,1,3,0,0,0,0,0,0,0,0,0,0,benign
3,31,14,0,0.032258065,2,0,0,0,1,0,3.616874606,3.664497779,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,33,10,0,0.03030303,3,0,0,0,1,0,3.794653474,2.325349666,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,40,3,0,0.375,3,0,13,0,2,0,3.751629167,1.584962501,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,90,3,0,0.722222222,3,0,38,0,13,0,4.440867423,1.584962501,7,8,0,0,0,0,0,0,0,0,0,0,benign
3,41,3,0,0.390243902,3,0,14,0,3,0,3.720175521,1.584962501,1,4,0,0,0,0,0,0,0,0,0,0,benign
3,102,3,0,0.754901961,3,0,54,0,14,0,4.495804718,1.584962501,8,8,0,0,0,0,0,0,0,0,0,0,benign
3,105,3,0,0.761904762,3,0,53,0,17,0,4.424142976,1.584962501,11,8,0,0,0,0,0,0,0,0,0,0,benign
3,135,3,0,0.607407407,3,0,55,0,18,0,4.474298163,1.584962501,12,8,1,1,0,0,0,0,0,0,0,0,benign
3,137,3,0,0.635036496,3,0,63,0,15,0,4.320785248,1.584962501,9,8,1,1,0,0,0,0,0,0,0,0,benign
3,118,3,0,0.576271186,3,0,44,0,12,0,4.276423074,1.584962501,6,8,1,1,0,0,0,0,0,0,0,0,benign
3,104,3,0,0.759615385,3,0,50,0,17,0,4.375503025,1.584962501,11,8,0,0,0,0,0,0,0,0,0,0,benign
3,52,9,12,0.403846154,3,0,12,0,3,0,3.930021061,2.419381946,1,4,0,0,0,0,0,0,0,0,0,0,benign
3,78,5,34,0.653846154,4,0,34,0,9,0,4.416021824,2.321928095,4,6,0,0,0,0,0,0,0,0,0,0,benign
3,116,3,0,0.560344828,3,0,36,0,10,0,4.319639048,0.918295834,4,8,1,1,0,0,0,0,0,0,0,0,benign
3,134,3,0,0.813432836,3,0,86,0,20,0,4.420107316,0.918295834,14,8,0,0,0,0,0,0,0,0,0,0,benign
3,106,6,0,0.735849057,3,0,53,0,15,0,4.388313048,1.79248125,9,8,0,0,0,0,0,0,0,0,0,0,benign
3,105,6,0,0.733333333,3,0,52,0,13,0,4.080194612,1.79248125,7,8,0,0,0,0,0,0,0,0,0,0,benign
3,94,6,0,0.70212766,3,0,41,0,12,0,4.0717606,1.79248125,6,8,0,0,0,0,0,0,0,0,0,0,benign
3,97,10,0,0.670103093,3,0,51,0,10,0,4.213414546,2.921928095,7,5,0,0,0,0,0,0,0,0,0,0,benign
3,97,10,0,0.670103093,3,0,43,0,11,0,4.181971058,2.921928095,6,5,0,0,0,0,0,0,0,0,0,0,benign
3,38,15,0,0.026315789,3,0,0,0,1,0,3.708132065,3.506890596,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,82,15,0,0.548780488,3,0,32,0,10,0,4.266536814,3.506890596,5,7,0,0,0,0,0,0,0,0,0,0,benign
3,83,15,0,0.554216867,3,0,33,0,9,0,4.096834613,3.506890596,4,7,0,0,0,0,0,0,0,0,0,0,benign
3,30,7,0,0.033333333,3,0,0,0,1,0,3.240223929,2.807354922,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,125,11,0,0.736,3,0,79,0,18,0,4.204054415,2.845350937,13,7,0,0,0,0,0,0,0,0,0,0,benign
3,119,6,90,0.764705882,3,0,90,0,13,0,4.417471253,2.251629167,12,3,0,0,0,0,0,0,0,0,0,0,benign
3,71,6,42,0.605633803,3,0,42,0,6,0,4.211066028,2.251629167,5,3,0,0,0,0,0,0,0,0,0,0,benign
3,126,6,97,0.777777778,3,0,97,0,15,0,4.582750441,2.251629167,14,3,0,0,0,0,0,0,0,0,0,0,benign
3,93,6,64,0.698924731,3,0,64,0,10,0,4.591927313,2.251629167,9,3,0,0,0,0,0,0,0,0,0,0,benign
3,144,6,115,0.805555556,3,0,115,0,17,0,4.400539938,2.251629167,15,3,0,0,0,0,0,0,0,0,0,0,benign
3,102,6,73,0.725490196,3,0,73,0,11,0,4.647863077,2.251629167,10,3,0,0,0,0,0,0,0,0,0,0,benign
3,89,14,35,0.595505618,4,0,35,0,9,0,4.425181673,3.521640636,4,6,0,0,0,0,0,0,0,0,0,0,benign
3,61,11,0,0.459016393,3,0,15,0,8,0,4.141064001,3.277613437,3,7,0,0,0,0,0,0,0,0,0,0,benign
3,97,14,0,0.628865979,3,0,35,0,13,0,4.223397385,3.378783493,6,8,0,0,0,0,0,0,0,0,0,0,benign
3,107,16,48,0.644859813,4,0,48,0,12,0,4.417546337,3.452819531,0,6,0,0,0,0,0,0,0,0,0,0,benign
3,90,16,38,0.577777778,4,0,38,0,9,0,4.213654356,3.452819531,0,6,0,0,0,0,0,0,0,0,0,0,benign
3,35,12,0,0.028571429,3,0,0,0,1,0,3.246439345,2.855388542,0,3,0,0,0,0,0,0,0,0,0,0,benign
3,51,12,0,0.333333333,3,0,11,0,4,0,3.945464952,2.855388542,1,5,0,0,0,0,0,0,0,0,0,0,benign
3,46,11,0,0.282608696,3,0,11,0,2,0,3.806238929,3.277613437,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,112,19,0,0.633928571,3,0,49,0,13,0,4.312119032,3.536886724,7,8,0,0,0,0,0,0,0,0,0,0,benign
3,67,19,0,0.388059701,3,0,11,0,5,0,4.04040072,3.536886724,1,6,0,0,0,0,0,0,0,0,0,0,benign
3,126,13,0,0.722222222,3,0,78,0,18,0,4.236991434,3.026986833,13,7,0,0,0,0,0,0,0,0,0,0,benign
3,80,13,0,0.5625,3,0,32,0,8,0,4.131447107,3.026986833,3,7,0,0,0,0,0,0,0,0,0,0,benign
3,73,6,21,0.616438356,4,0,21,0,8,0,4.157048626,2.251629167,2,7,0,0,0,0,0,0,0,0,0,0,benign
3,82,6,0,0.658536585,3,0,41,0,11,0,4.209287603,1.79248125,6,7,0,0,0,0,0,0,0,0,0,0,benign
2,35,5,0,0.257142857,3,0,7,0,2,0,3.471354487,2.321928095,0,4,0,0,0,0,0,0,0,0,0,0,benign
2,64,5,0,0.59375,3,0,14,0,5,0,3.752282542,2.321928095,1,6,0,0,0,0,0,0,0,0,0,0,benign
2,137,5,0,0.810218978,3,0,82,0,17,0,4.074947364,2.321928095,13,6,0,0,0,0,0,0,0,0,0,0,benign
2,57,5,0,0.543859649,3,0,14,0,5,0,3.753348895,2.321928095,1,6,0,0,0,0,0,0,0,0,0,0,benign
2,93,5,0,0.720430108,3,0,46,0,10,0,4.028208517,2.321928095,6,6,0,0,0,0,0,0,0,0,0,0,benign
2,43,5,0,0.209302326,3,1,7,0,2,0,3.73366069,2.321928095,0,4,1,1,0,0,0,0,0,0,0,0,benign
2,96,5,0,0.729166667,3,0,53,0,12,0,4.029972883,2.321928095,8,6,0,0,0,0,0,0,0,0,0,0,benign
2,83,5,0,0.686746988,3,0,38,0,10,0,3.922932728,2.321928095,6,6,0,0,0,0,0,0,0,0,0,0,benign
3,87,3,24,0.712643678,4,0,24,0,10,0,4.271485924,1.584962501,3,8,0,0,0,0,0,0,0,0,0,0,benign
3,85,6,42,0.670588235,4,0,42,0,8,0,3.983265496,2.251629167,5,4,0,0,0,0,0,0,0,0,0,0,benign
3,111,5,57,0.756756757,4,0,57,0,15,0,4.17575784,2.321928095,10,6,0,0,0,0,0,0,0,0,0,0,benign
3,112,14,47,0.553571429,5,0,47,0,10,0,4.341976043,3.521640636,5,6,0,0,0,0,0,0,0,0,0,0,benign
3,92,14,17,0.456521739,5,0,17,0,8,0,4.216563045,3.521640636,2,6,0,0,0,0,0,0,0,0,0,0,benign
3,146,14,70,0.657534247,5,0,70,0,16,0,4.255197849,3.521640636,9,6,0,0,0,0,0,0,0,0,0,0,benign
3,52,13,0,0.192307692,3,1,8,0,2,0,4.035273503,3.026986833,0,4,1,1,0,0,0,0,0,0,0,0,benign
3,70,9,19,0.557142857,4,0,19,0,7,0,4.084225794,3.169925001,1,6,0,0,0,0,0,0,0,0,0,0,benign
3,70,9,19,0.557142857,4,0,19,0,8,0,4.250814584,3.169925001,0,6,0,0,0,0,0,0,0,0,0,0,benign
3,126,16,68,0.698412698,4,0,68,0,15,0,4.174016309,3.077819531,9,6,0,0,0,0,0,0,0,0,0,0,benign
3,83,13,41,0.578313253,3,0,41,0,8,0,4.302864797,3.39274741,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,61,7,12,0.524590164,4,0,12,0,6,0,4.092325103,2.807354922,1,6,0,0,0,0,0,0,0,0,0,0,benign
3,87,7,35,0.666666667,4,0,35,0,9,0,4.151210642,2.807354922,3,6,0,0,0,0,0,0,0,0,0,0,benign
3,82,7,35,0.646341463,4,0,35,0,9,0,4.102379279,2.807354922,4,6,0,0,0,0,0,0,0,0,0,0,benign
3,53,7,0,0.452830189,3,0,13,0,4,0,3.797020432,2.807354922,1,5,0,0,0,0,0,0,0,0,0,0,benign
3,74,7,28,0.608108108,4,0,28,0,8,0,4.265262978,2.807354922,3,6,0,0,0,0,0,0,0,0,0,0,benign
3,58,7,12,0.5,4,0,12,0,6,0,4.073475132,2.807354922,1,6,0,0,0,0,0,0,0,0,0,0,benign
3,81,7,35,0.641975309,4,0,35,0,9,0,4.221880082,2.807354922,4,6,0,0,0,0,0,0,0,0,0,0,benign
3,60,7,14,0.516666667,4,0,14,0,6,0,4.074024421,2.807354922,1,6,0,0,0,0,0,0,0,0,0,0,benign
3,78,7,35,0.628205128,4,0,35,0,10,0,4.115933919,2.807354922,5,6,0,0,0,0,0,0,0,0,0,0,benign
3,43,7,0,0.325581395,3,0,12,0,3,0,3.594482507,2.807354922,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,51,7,0,0.431372549,3,0,12,0,5,0,3.952819531,2.807354922,0,6,0,0,0,0,0,0,0,0,0,0,benign
3,86,7,35,0.662790698,4,0,35,0,10,0,4.097217537,2.807354922,4,6,0,0,0,0,0,0,0,0,0,0,benign
3,86,7,35,0.662790698,4,0,35,0,12,0,4.258392839,2.807354922,6,6,0,0,0,0,0,0,0,0,0,0,benign
3,86,7,35,0.662790698,4,0,35,0,10,0,4.111003875,2.807354922,4,6,0,0,0,0,0,0,0,0,0,0,benign
3,86,7,35,0.662790698,4,0,35,0,10,0,4.238008762,2.807354922,4,6,0,0,0,0,0,0,0,0,0,0,benign
3,76,7,25,0.618421053,4,0,25,0,8,0,4.131762678,2.807354922,2,6,0,0,0,0,0,0,0,0,0,0,benign
3,80,7,29,0.6375,4,0,29,0,9,0,4.16633355,2.807354922,3,6,0,0,0,0,0,0,0,0,0,0,benign
3,86,7,35,0.662790698,4,0,35,0,10,0,4.141651206,2.807354922,4,6,0,0,0,0,0,0,0,0,0,0,benign
3,83,7,32,0.65060241,4,0,32,0,10,0,4.157381186,2.807354922,4,6,0,0,0,0,0,0,0,0,0,0,benign
3,78,7,27,0.628205128,4,0,27,0,11,0,4.234363558,2.807354922,5,6,0,0,0,0,0,0,0,0,0,0,benign
3,69,7,0,0.579710145,3,0,17,0,7,0,3.897593366,2.807354922,1,7,0,0,0,0,0,0,0,0,0,0,benign
3,78,7,0,0.628205128,3,0,26,0,9,0,4.008924378,2.807354922,3,7,0,0,0,0,0,0,0,0,0,0,benign
3,64,7,0,0.546875,3,0,12,0,7,0,3.84742021,2.807354922,1,7,0,0,0,0,0,0,0,0,0,0,benign
3,88,7,35,0.670454545,4,0,35,0,10,0,4.133969969,2.807354922,4,6,0,0,0,0,0,0,0,0,0,0,benign
3,87,7,34,0.666666667,4,0,34,0,11,0,4.076460175,2.807354922,5,6,0,0,0,0,0,0,0,0,0,0,benign
3,95,7,35,0.694736842,4,0,35,0,9,0,4.27314132,2.807354922,2,6,0,0,0,0,0,0,0,0,0,0,benign
3,95,7,35,0.694736842,4,0,35,0,11,0,4.18065976,2.807354922,4,6,0,0,0,0,0,0,0,0,0,0,benign
3,95,7,35,0.694736842,4,0,35,0,10,0,4.109944128,2.807354922,3,6,0,0,0,0,0,0,0,0,0,0,benign
3,95,7,35,0.694736842,4,0,35,0,14,0,4.385442042,2.807354922,7,6,0,0,0,0,0,0,0,0,0,0,benign
3,95,7,35,0.694736842,4,0,35,0,14,0,4.28982455,2.807354922,7,6,0,0,0,0,0,0,0,0,0,0,benign
3,95,7,35,0.694736842,4,0,35,0,14,0,4.291939617,2.807354922,7,6,0,0,0,0,0,0,0,0,0,0,benign
3,95,7,35,0.694736842,4,0,35,0,14,0,4.331566811,2.807354922,7,6,0,0,0,0,0,0,0,0,0,0,benign
3,95,7,35,0.694736842,4,0,35,0,14,0,4.33454787,2.807354922,7,6,0,0,0,0,0,0,0,0,0,0,benign
3,65,7,13,0.553846154,4,0,21,0,5,0,3.936180434,2.807354922,0,4,0,0,0,0,0,0,0,0,0,0,benign
3,62,7,0,0.532258065,3,0,23,0,6,0,4.055675387,2.807354922,0,6,0,0,0,0,0,0,0,0,0,0,benign
3,97,7,35,0.701030928,4,0,35,0,12,0,4.26528503,2.807354922,5,6,0,0,0,0,0,0,0,0,0,0,benign
3,97,7,35,0.701030928,4,0,35,0,13,0,4.21245351,2.807354922,6,6,0,0,0,0,0,0,0,0,0,0,benign
